0.000274	,5.623066	,0.000385	,0.000240	,0.003216	,0.010230	,0.000258	,0.057526	,0.002231	,0.013057	,735.566610	,0.004674	,0.071997	,1.280565	,1.327530	,0.005470	,14.937569	,1.095105	
0.000727	,0.002788	,35.086535	,0.449289	,0.001349	,0.057519	,0.208876	,0.003370	,0.021260	,0.034671	,0.364750	,426.082021	,134.948363	,0.537088	,7.463853	,4.426293	,0.875118	,10.436131	
0.000007	,0.000783	,0.202605	,0.371326	,0.000081	,0.047538	,0.001206	,0.002769	,0.016943	,0.000330	,0.102439	,2.460386	,111.531327	,0.032318	,6.168681	,0.025559	,0.718894	,8.316809	
0.091012	,0.685964	,0.039712	,0.005299	,1.068462	,0.030608	,0.022020	,0.107340	,0.050838	,4.338251	,89.732553	,0.482254	,1.591606	,425.487875	,3.971871	,0.466620	,27.872611	,24.955103	
0.000027	,0.022421	,0.017400	,0.031891	,0.000314	,1.361078	,0.001319	,0.079267	,0.033355	,0.001277	,2.932997	,0.211306	,9.578685	,0.125232	,176.619004	,0.027958	,20.583048	,16.373420	
0.018718	,0.071756	,8.015440	,0.102639	,0.028698	,0.167357	,5.375295	,0.086729	,0.547116	,0.892235	,9.386621	,97.337481	,30.828650	,11.428065	,21.716958	,113.908009	,22.520640	,268.567592	
0.000007	,0.009082	,0.000073	,0.000134	,0.000079	,0.005710	,0.000049	,0.032107	,0.001245	,0.000323	,1.188022	,0.000892	,0.040184	,0.031635	,0.740947	,0.001044	,8.337245	,0.611221	
0.000625	,0.068634	,0.090282	,0.159549	,0.007332	,0.468219	,0.060545	,0.242644	,1.530680	,0.029769	,8.978162	,1.096360	,47.921977	,2.919729	,60.758048	,1.283002	,63.006528	,751.377917	
242.961349	,11.885292	,4.356362	,0.091813	,18.512616	,0.530334	,2.921453	,1.859814	,0.880834	,71.195961	,9.557882	,0.325222	,0.169530	,45.320932	,0.423065	,0.380587	,2.968857	,2.658098	
0.006043	,124.055648	,0.008491	,0.005288	,0.070944	,0.225701	,0.005694	,1.269131	,0.049218	,0.001771	,99.762737	,0.000634	,0.009765	,0.173679	,0.180049	,0.000742	,2.025939	,0.148526	
0.003394	,0.013012	,163.735084	,2.096656	,0.006294	,0.268417	,0.974742	,0.015727	,0.099213	,0.000995	,0.010464	,12.223553	,3.871434	,0.015408	,0.214125	,0.126983	,0.025106	,0.299394	
0.004392	,0.497575	,128.733372	,235.936833	,0.051565	,30.204978	,0.766371	,1.759091	,10.765229	,0.001287	,0.400138	,9.610520	,435.652707	,0.126236	,24.095495	,0.099838	,2.808071	,32.486302	
7.573532	,57.082134	,3.304626	,0.440954	,88.911540	,2.547064	,1.832358	,8.932230	,4.230428	,2.219303	,45.904157	,0.246705	,0.814212	,217.665291	,2.031876	,0.238707	,14.258691	,12.766192	
0.005997	,5.019476	,3.895429	,7.139369	,0.070401	,304.704417	,0.295360	,17.745514	,7.467256	,0.001757	,4.036549	,0.290811	,13.182705	,0.172350	,243.072638	,0.038478	,28.327506	,22.533987	
0.138627	,0.531430	,59.362557	,0.760148	,0.212535	,1.239452	,39.809576	,0.642317	,4.051957	,0.040623	,0.427364	,4.431679	,1.403598	,0.520308	,0.988752	,5.186119	,1.025342	,12.227617	
0.019808	,26.584033	,0.214974	,0.391615	,0.232536	,16.713904	,0.144165	,93.983372	,3.644766	,0.005804	,21.378276	,0.016049	,0.723109	,0.569275	,13.333226	,0.018781	,150.027472	,10.998834	
0.038926	,4.277830	,5.627110	,9.944386	,0.456982	,29.183300	,3.773639	,15.123548	,95.404605	,0.011407	,3.440134	,0.420089	,18.362112	,1.118743	,23.280469	,0.491604	,24.142012	,287.903103	
